Segment ID,Station ID,Station Description,Start Date,Start Time,Start Depth,Submitting Entity,Collecting Entity,Monitoring Type,Parameter Name,Parameter Code,Value,RFA/Tag ID,Station Latitude,Station Longitude,Comments
2311,13265,PECOS RIVER AT FM 652 CAMS 0798,6/9/83,4:32,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,4194,Z212870,31.8727,-103.831669,"NO VISIBLE FLOW OR AQUATIC FAUNA, AQUATIC FLORA PRESENT"
2311,13248,PECOS RIVER UPSTR INDEPEN CREEK,8/9/89,1:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,1050,Z212144,30.445889,-101.720734,1 SAMPLE EQUALS 10 SUBSAMPLES FROM A 4 FOO .T CAST NET .
2311,13249,UPPER PECOS RIVER AT SH 290,5/18/87,2:00,0.3,TEXAS RAILROAD COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,1633,Z212286,30.659615,-101.770126,
2311,13249,UPPER PECOS RIVER AT SH 290,6/30/87,2:00,0.3,TEXAS RAILROAD COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,1482,Z212287,30.659615,-101.770126,
2311,13265,PECOS RIVER AT FM 652 CAMS 0798,9/30/83,1:15,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,4922,Z212871,31.8727,-103.831669,"PARTLY CLOUDY, LIGHT WINDS AU"
2311,13265,PECOS RIVER AT FM 652 CAMS 0798,3/14/84,7:15,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,3948,Z212872,31.8727,-103.831669,
2311,13265,PECOS RIVER AT FM 652 CAMS 0798,6/8/84,7:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,5226,Z212873,31.8727,-103.831669,
2311,13265,PECOS RIVER AT FM 652 CAMS 0798,8/19/85,3:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,4828,Z212875,31.8727,-103.831669,WATER CLEAR OBSERVE FISH
2311,13257,PECOS RIVER AT US 67 CAMS 785 ,12/4/74,11:45,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,5000,Z212573,31.079257,-102.360415,
2311,13260,PECOS RIVER AT FM 1776,8/14/91,1:30,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,5782,Z212695,31.366112,-103.004448,"WATER GREENISH TINT, BUT FAIRLY CLEAR; SOME FOAMING DOWNSTREAM OF RIFFLES;CLADOPHORA, MINNOWS"
2311,13249,UPPER PECOS RIVER AT SH 290,6/27/69,7:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,1750,Z212151,30.659615,-101.770126,NORMAL FLOW
2311,13249,UPPER PECOS RIVER AT SH 290,7/13/69,9:45,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,1370,Z212152,30.659615,-101.770126,LOW FLOW
2311,13249,UPPER PECOS RIVER AT SH 290,8/7/69,11:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,1730,Z212153,30.659615,-101.770126,"LOW FLOW, CLOUDY AND HOT"
2311,13249,UPPER PECOS RIVER AT SH 290,8/19/86,10:45,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,2368,Z212273,30.659615,-101.770126,
2311,13249,UPPER PECOS RIVER AT SH 290,12/3/86,5:25,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,SPECIAL STUDY,CHLORIDE (MG/L AS CL),940,3600,Z212276,30.659615,-101.770126,"FISH KILL, PHYTOPLANKTON BLOOM"
2311,13248,PECOS RIVER UPSTR INDEPEN CREEK,10/13/88,12:15,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,1929,Z212140,30.445889,-101.720734,COLLECTED WITH SURBER SAMPLER .
2311,13257,PECOS RIVER AT US 67 CAMS 785 ,11/23/73,10:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,5560,Z212563,31.079257,-102.360415,
2311,13257,PECOS RIVER AT US 67 CAMS 785 ,2/15/74,11:40,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,5040,Z212565,31.079257,-102.360415,
2311,13257,PECOS RIVER AT US 67 CAMS 785 ,4/10/74,10:10,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,7410,Z212566,31.079257,-102.360415,
2311,13265,PECOS RIVER AT FM 652 CAMS 0798,7/2/79,3:40,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,1650,Z212863,31.8727,-103.831669,PARTLY CLOUDY VY
2311,13248,PECOS RIVER UPSTR INDEPEN CREEK,2/1/89,1:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,1740,Z212141,30.445889,-101.720734,COLLECTED WITH A SURBER SAMPLER .
2311,13249,UPPER PECOS RIVER AT SH 290,1/13/87,6:10,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,2315,Z212280,30.659615,-101.770126,
2311,13249,UPPER PECOS RIVER AT SH 290,1/15/87,1:00,0.3,TEXAS RAILROAD COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,2651,Z212281,30.659615,-101.770126,
2311,13249,UPPER PECOS RIVER AT SH 290,2/19/87,1:00,0.3,TEXAS RAILROAD COMMISSION,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,4468,Z212282,30.659615,-101.770126,
2311,13265,PECOS RIVER AT FM 652 CAMS 0798,7/28/81,12:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,2720,Z212868,31.8727,-103.831669,"CLOUDY, WATER CLEAR"
2311,13265,PECOS RIVER AT FM 652 CAMS 0798,7/28/82,3:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,4339,Z212869,31.8727,-103.831669,"AQUATIC LIFE ACTIVE, SEDIMENT BLACK AND ANAEROBIC F"
2311,13257,PECOS RIVER AT US 67 CAMS 785 ,6/5/74,10:45,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,4740,Z212567,31.079257,-102.360415,
2311,13260,PECOS RIVER AT FM 1776,10/13/87,2:46,0.3,TEXAS PARKS AND WILDLIFE DEPARTMENT,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,1935,Z212689,31.366112,-103.004448,
2311,13248,PECOS RIVER UPSTR INDEPEN CREEK,5/25/89,11:20,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,2232,Z212142,30.445889,-101.720734,1 SAMPLE EQUALS 3 30 FOOT SEINE HAULS WITH . A 20 FOOT SEINE .
2311,13249,UPPER PECOS RIVER AT SH 290,4/22/85,5:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,3167,Z212268,30.659615,-101.770126,
2311,13249,UPPER PECOS RIVER AT SH 290,7/22/85,2:50,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,1327,Z212269,30.659615,-101.770126,FLASHFLOODING IN PROGRESS OBSERVED WATERFOWL ANDOBSERVED SOME FISH
2311,13249,UPPER PECOS RIVER AT SH 290,10/24/85,2:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,3920,Z212270,30.659615,-101.770126,
2311,13257,PECOS RIVER AT US 67 CAMS 785 ,2/22/73,3:00,0.3,DEFAULT CODE FOR UNKNOWN SOURCES,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,5730,Z212550,31.079257,-102.360415,
2311,13257,PECOS RIVER AT US 67 CAMS 785 ,5/16/73,4:30,0.3,DEFAULT CODE FOR UNKNOWN SOURCES,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,5350,Z212555,31.079257,-102.360415,
2311,13260,PECOS RIVER AT FM 1776,3/27/91,9:15,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,6456,Z212694,31.366112,-103.004448,"WATER GREENISH TINT, BROWNISH MACROPHYTIC GROWTH; SILTY SUBSTRATE"
2311,13265,PECOS RIVER AT FM 652 CAMS 0798,7/26/78,2:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,1790,Z212859,31.8727,-103.831669,"CLEAR AND HOT, FLOW ESTIMATED"
2311,13265,PECOS RIVER AT FM 652 CAMS 0798,10/31/78,10:20,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,6359,Z212860,31.8727,-103.831669,"COOL, WINDY, HEAVY FLOODING RECENTLY"
2311,13249,UPPER PECOS RIVER AT SH 290,1/15/86,11:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,4018,Z212271,30.659615,-101.770126,DUCKS FISH WATER GREEN
2311,13249,UPPER PECOS RIVER AT SH 290,4/28/86,4:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,2765,Z212272,30.659615,-101.770126,"OBSERVED GAMBUSIA,NOTROPIS LUTRENSIS"
2311,13265,PECOS RIVER AT FM 652 CAMS 0798,1/4/79,10:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,1099,Z212861,31.8727,-103.831669,"CLEAR, COLD"
2311,13265,PECOS RIVER AT FM 652 CAMS 0798,4/4/79,2:20,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,6268,Z212862,31.8727,-103.831669,CLEAR AND CALM VY
2311,13257,PECOS RIVER AT US 67 CAMS 785 ,8/1/73,11:00,0.3,DEFAULT CODE FOR UNKNOWN SOURCES,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,3520,Z212560,31.079257,-102.360415,
2311,13249,UPPER PECOS RIVER AT SH 290,5/16/72,12:15,0.3,DEFAULT CODE FOR UNKNOWN SOURCES,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,890,Z212183,30.659615,-101.770126,
2311,13257,PECOS RIVER AT US 67 CAMS 785 ,1/11/72,1:00,0.3,DEFAULT CODE FOR UNKNOWN SOURCES,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,5370,Z212528,31.079257,-102.360415,
2311,13257,PECOS RIVER AT US 67 CAMS 785 ,5/16/72,11:00,0.3,DEFAULT CODE FOR UNKNOWN SOURCES,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,5730,Z212535,31.079257,-102.360415,
2311,13249,UPPER PECOS RIVER AT SH 290,5/24/89,4:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,4520,Z212297,30.659615,-101.770126,1 SAMPLE CONSISTS OF 3 30 FOOT SEINE HAULS . WITH A 20 FOOT SEINE .
2311,13249,UPPER PECOS RIVER AT SH 290,8/9/89,4:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,1640,Z212299,30.659615,-101.770126,COLLECTED WITH A SURBER SAMPLER .1 SAMPLE EQUALS 10 SUBSAMPLES COLLECTED WI .THA 4 FOOT CASTNET .
2311,13249,UPPER PECOS RIVER AT SH 290,8/1/72,3:20,0.3,DEFAULT CODE FOR UNKNOWN SOURCES,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,2030,Z212189,30.659615,-101.770126,
2311,13249,UPPER PECOS RIVER AT SH 290,11/16/72,2:30,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,2800,Z212194,30.659615,-101.770126,
2311,13249,UPPER PECOS RIVER AT SH 290,4/18/88,6:25,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,4091,Z212292,30.659615,-101.770126,
2311,13257,PECOS RIVER AT US 67 CAMS 785 ,8/1/72,12:30,0.3,DEFAULT CODE FOR UNKNOWN SOURCES,DEFAULT CODE FOR UNKNOWN SOURCES,TYPE OF SAMPLING UNKNOWN - HISTORICAL DATA,CHLORIDE (MG/L AS CL),940,6380,Z212540,31.079257,-102.360415,
2311,13265,PECOS RIVER AT FM 652 CAMS 0798,7/12/77,12:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,3902,Z212853,31.8727,-103.831669,SKIES CLEAR AND WARM
2311,13265,PECOS RIVER AT FM 652 CAMS 0798,10/25/77,11:35,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,4885,Z212855,31.8727,-103.831669,FLOW NORMAL BUT DURING RECENTS HAS BEEN HIGH DUE TO RECENT RAINS R
2311,13257,PECOS RIVER AT US 67 CAMS 785 ,10/24/77,3:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,4608,Z212595,31.079257,-102.360415,"SKY CLEAR, MILD, MUCH GREEN FILAMENTOUS ALGAE PRESENT"
2311,13257,PECOS RIVER AT US 67 CAMS 785 ,4/22/76,10:40,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,6500,Z212583,31.079257,-102.360415,
2311,13257,PECOS RIVER AT US 67 CAMS 785 ,7/28/76,12:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,4980,Z212585,31.079257,-102.360415,
2311,13257,PECOS RIVER AT US 67 CAMS 785 ,10/7/76,2:30,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,4740,Z212587,31.079257,-102.360415,"WINDY, COLD, AND LIGHT RAIN FALLING, FLOW ESTIMATED E"
2311,13249,UPPER PECOS RIVER AT SH 290,12/17/70,1:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,5070,Z212167,30.659615,-101.770126,
2311,13249,UPPER PECOS RIVER AT SH 290,2/4/71,1:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,5430,Z212168,30.659615,-101.770126,
2311,13249,UPPER PECOS RIVER AT SH 290,3/25/71,1:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,5990,Z212169,30.659615,-101.770126,
2311,13249,UPPER PECOS RIVER AT SH 290,5/5/71,2:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,6120,Z212170,30.659615,-101.770126,
2311,13249,UPPER PECOS RIVER AT SH 290,7/20/88,7:50,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,2965,Z212294,30.659615,-101.770126,
2311,13265,PECOS RIVER AT FM 652 CAMS 0798,1/26/78,11:15,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,7544,Z212857,31.8727,-103.831669,"CLEAR AND COOL, MUCH PERIPHYTON ON SUBSTRATE"
2311,13265,PECOS RIVER AT FM 652 CAMS 0798,4/11/78,9:30,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,5937,Z212858,31.8727,-103.831669,"SKIES CLEAR, MILD, FLOW ESTIMATED"
2311,13265,PECOS RIVER AT FM 652 CAMS 0798,8/15/91,1:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,4615,Z212890,31.8727,-103.831669,WATER GREENISH AND TURBID; DAMSEL FLIES AND BLACK FLIES ABUNDANT ON MOIST BANK;POOR HABITAT FOR BENTH COLLECTION; WATER DOWN FROM RISE
2311,13265,PECOS RIVER AT FM 652 CAMS 0798,8/17/89,12:15,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,2090,Z212882,31.8727,-103.831669,
2311,13249,UPPER PECOS RIVER AT SH 290,10/12/88,3:25,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,3466,Z212295,30.659615,-101.770126,COLLECTE WITH SURBER SAMPLER .
2311,13249,UPPER PECOS RIVER AT SH 290,6/9/71,2:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,5710,Z212171,30.659615,-101.770126,LOW FLOW
2311,13249,UPPER PECOS RIVER AT SH 290,7/8/71,2:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,1360,Z212172,30.659615,-101.770126,LOW FLOW
2311,13249,UPPER PECOS RIVER AT SH 290,8/16/71,2:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,336,Z212173,30.659615,-101.770126,RECENT RAINS
2311,13249,UPPER PECOS RIVER AT SH 290,9/23/71,2:00,0.3,TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,TCEQ REGIONAL OFFICE,Routine - Monitoring not intentionally targeted toward any environmental condition or event,CHLORIDE (MG/L AS CL),940,2170,Z212174,30.659615,-101.770126,
